yield_strength,hatch_spacing,laser_beam_power,laser_beam_speed,laser_module,laser_spot_size,scan_rotation,stripe_width
266.47859151347865,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.88036950195686,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
286.5406175902067,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
256.49569134363657,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.3738048343664,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
256.9426165790103,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.50963329341624,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.9064801187665,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
253.69527362656103,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.4878007234702,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.33519550246245,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
253.58184925951008,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
277.09204472619405,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
281.8555494239115,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
282.29649473837264,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.2471515252118,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.743965108617,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
281.0007529671664,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
283.8345686827208,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.44404962300507,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.84319918216164,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.9862588257194,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.8916291543315,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
255.8985642486622,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.13038527696625,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
288.55943460783516,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
275.49498932640637,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
282.1628046515341,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.8388178410297,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.78975340812946,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.42567112064785,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.8488868161246,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.6652985021249,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
280.50593645735495,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
281.3542387429322,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.44664947530123,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.11949043643097,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.6798201951519,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.0939685959235,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.05724911548054,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.3303037449946,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.03724561490554,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
281.6567959624155,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.8508027180794,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
275.3689741797563,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.70939926770205,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
287.6447720856387,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.1340993856398,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.07947940276085,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
257.5100135103077,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.7938838153672,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
280.2785695033499,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.67062894634086,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
255.06526212136865,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.6818194318706,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.02523756517826,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
281.6660358870137,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.6728145711704,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.0131534881643,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.80713662873325,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.19555623316273,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.4327255373285,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.8035126368152,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.99288239696983,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
259.7284819790921,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
257.03122320088727,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.9652674163504,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.551673499464,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.2376918966378,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
255.52101678447872,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.94366548518417,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.31496162695083,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
277.8185228609832,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.20565867012294,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
283.63450896186004,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.89905180656166,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.9107655873186,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
282.6743604151825,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.0671812189114,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.9593021679074,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.1344349505553,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
281.20008862033654,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
282.1051225570055,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.841154565838,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.03602951936716,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.0967546213406,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.48557911586727,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.9300195788001,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.41808288361364,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.4971758314939,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
280.03490022648964,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.741824813128,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.66387484911354,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
275.6898384164451,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.69399240858394,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
275.08462121389925,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.6722481010463,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.62031137809106,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.72080629696285,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
281.95196956824884,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.12412816685367,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
283.4983327511865,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.26640991428076,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.705141609052,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
289.51691378414597,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
261.91640604269384,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
255.19298400080183,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
280.6682210502979,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.76102715685545,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.2098490871502,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.68815431638734,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.52080224764256,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.7712103425141,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.9359792969336,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.9740226124523,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.30902890980593,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.77482776283296,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.5964373312118,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
258.9449765261898,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.99501213761005,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.32587231922327,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.1791084672926,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.20448805654627,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.21628663274737,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.12955230054155,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
275.9040005269351,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
281.86332499841427,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.66045686243643,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.2570858518217,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.4585627565229,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.29939876030807,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
282.9017362496261,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.4447763441448,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
256.1881836895226,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.0074650515757,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
280.23840994647213,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.60273064001524,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.3405784489427,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.85457567078447,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
258.49118672382184,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.5048521506612,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
256.32368623402954,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.4573318968513,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
280.67023810116405,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
255.0973967540298,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
260.13952563268884,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.1192420387074,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.8689411223124,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.4497657148304,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
281.56859105356875,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.0102866327336,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.3376835685488,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.5405425147511,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.52133821587864,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.47964115749306,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
277.2331828284529,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
261.47914596512646,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
277.0585159512179,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.8646400169507,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.06241681670474,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.9657955283042,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.5779792664774,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
247.48335303919467,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.79356574788375,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.4686680172816,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.9704750955441,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.0277601031827,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.77734862748224,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
261.2538451467908,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.244278633397,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.91594387264666,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.29497129264814,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.67085493828057,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.69045235934846,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
261.6872235757269,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.7811036493188,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
280.69493758894595,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
256.49860802450246,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.81267344624047,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.6924719842157,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.4098169242152,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.1370399742847,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.0190942743965,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
285.1055449154153,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
260.26005711058235,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
261.01861998016943,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
259.960023438692,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
284.19484629302485,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.67678235582974,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.17038751721867,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.15323647115014,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.82011697277534,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.49429482708456,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
290.04144884589255,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
281.5120673677941,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.55199745766186,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
275.55609282449353,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.72331781866905,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
256.1645588892303,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.5315873413171,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.65624277314845,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.7439180083832,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.61657800624346,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.04129412798414,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.373624429265,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.5074682987849,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.22640022962366,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
257.4229254390547,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.28650155313613,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.00757711388894,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
260.7947936877268,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
275.48557505340784,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.0278335610696,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.3766861058587,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
277.3513039977521,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.81977806459724,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
257.4398247986805,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.10734379453703,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
277.4885185402161,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.03946877179226,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.8231534091389,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
255.80469726460294,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
284.39668043640756,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.9812091314025,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.53466785019816,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.1173030942358,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.98916689234727,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.4208691585638,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.06538716702244,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.95498508326307,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
291.45342603532004,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.8227962503956,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.66509646918854,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.0994741933303,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.2885486571495,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
282.41155374871386,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.0869472335429,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.3841834609798,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.90332103794515,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.45364835364,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.13125993455714,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.4619166788482,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.9239712249032,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.76191208858,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.7796325618424,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
282.21222298920753,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.5072069385188,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.0891298449379,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.245119225108,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.17846544557784,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
275.78035306531586,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.8581334258581,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.3153304087217,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.9623997613836,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.22701100039484,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.29858774923383,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.13393589913403,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
277.36972143135256,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.5202212323936,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.5312883767314,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.2451172225073,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
284.18455899735613,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
255.0509786842481,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.6021635165641,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
259.36715334741484,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.3008520517957,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.4600726554861,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.0114332525049,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.1051324827264,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.43315648301103,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.0934554669554,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
258.6758409211668,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.61445690018223,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.3984773371911,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
277.1208944801814,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
258.0496240298874,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.76684522067325,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
275.78333084645544,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.1258834524834,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.4488859854571,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.4453668375171,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
285.11270526854616,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
285.77146829610064,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
257.06064885335843,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
290.32691604582396,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.05369423077343,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.22088635461944,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.1394838469099,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.4099781852656,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.32164235071286,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.51523004587153,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.81014003705917,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.22087841904505,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.946215882962,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.97869634516854,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.03250744458956,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.14401386445746,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
275.01866771886887,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.23000715456715,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.0588066219313,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.0133977488123,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.83372285397843,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.40892891455536,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.66509414922336,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.18337240235246,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.13445768374083,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
281.8228521505949,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
281.3232551501211,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.32269133120434,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.8003658276557,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
282.97851319548437,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.88736119177275,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.38482157144784,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.6586597951475,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.2571773896225,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
258.6263845574777,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
275.43844658845836,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.1082915688271,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
294.85174983197464,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
261.6869113391002,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
260.3164402001491,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.4566097249076,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
282.6100078317384,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.8922172555458,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.9534393614982,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
255.62712066033038,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.9554076344659,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
261.7865741668995,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
255.215133200417,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.3113418721911,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
252.43287902711657,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
259.79793227130045,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.0779496478927,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.7252133123914,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.5467680176566,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.8201415352199,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
277.5258899674837,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.3945698617015,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.5020023148911,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.3601527999276,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.80323520653343,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.4676096153536,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.50875357912827,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.19794552066344,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.7159597252819,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.8350328133603,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.7484346392787,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.6233786073188,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.0701099949059,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.0775414454033,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
260.69231017773774,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.20623072989764,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.00444135625435,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.4730998434139,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.8438819968162,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.89190952164506,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
259.12349498390216,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.5452783137531,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.0787240834711,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.1043072783297,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.7049401627935,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.51621378232096,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.53579832693055,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
260.7825629908382,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.7265160328975,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.49558220590626,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
285.4788917722358,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.36654222401694,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
252.49521601681073,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.2344197772454,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
285.93228233808185,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
282.98286230836317,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
285.02313431005257,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.2174185169483,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
277.67271916781425,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.59954368210634,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.16981519533545,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
